"pangos","Freq","Hash","Lineage"
"BA.5.1.25",0.00917431192660551,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.1.27",0.00688073394495413,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.1.3",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.1.30",0.00458715596330275,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.11",0.00688073394495413,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.2",0.0802752293577982,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.2.1",0.0802752293577982,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.2.12",0.00917431192660551,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.2.13",0.00458715596330275,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.2.21",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.2.26",0.00917431192660551,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.2.28",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.2.3",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.2.35",0.00458715596330275,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.2.6",0.0137614678899083,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.2.9",0.00458715596330275,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.3",0.0137614678899083,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.3.1",0.0114678899082569,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.3.2",0.00458715596330275,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.5",0.0160550458715596,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.5.2",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.6",0.018348623853211,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.7",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.8",0.00458715596330275,"1f8113ce27","NA.1f8113ce27.X"
"BA.5.9",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BE.1",0.0321100917431193,"1f8113ce27","NA.1f8113ce27.X"
"BE.1.1",0.0573394495412844,"1f8113ce27","NA.1f8113ce27.X"
"BE.1.1.2",0.00458715596330275,"1f8113ce27","NA.1f8113ce27.X"
"BE.1.4",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BE.1.4.2",0.00458715596330275,"1f8113ce27","NA.1f8113ce27.X"
"BE.3",0.0344036697247706,"1f8113ce27","NA.1f8113ce27.X"
"BE.4",0.00458715596330275,"1f8113ce27","NA.1f8113ce27.X"
"BE.7",0.00688073394495413,"1f8113ce27","NA.1f8113ce27.X"
"BF.10",0.0344036697247706,"1f8113ce27","NA.1f8113ce27.X"
"BF.11.1",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BF.11.2",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BF.18",0.0114678899082569,"1f8113ce27","NA.1f8113ce27.X"
"BF.2",0.00688073394495413,"1f8113ce27","NA.1f8113ce27.X"
"BF.21",0.0412844036697248,"1f8113ce27","NA.1f8113ce27.X"
"BF.24",0.00688073394495413,"1f8113ce27","NA.1f8113ce27.X"
"BF.26",0.0160550458715596,"1f8113ce27","NA.1f8113ce27.X"
"BF.27",0.0252293577981651,"1f8113ce27","NA.1f8113ce27.X"
"BF.28",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BF.30",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BF.5",0.0298165137614679,"1f8113ce27","NA.1f8113ce27.X"
"BF.7",0.0389908256880734,"1f8113ce27","NA.1f8113ce27.X"
"BF.7.12",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BF.7.4",0.00688073394495413,"1f8113ce27","NA.1f8113ce27.X"
"BF.7.4.1",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BF.7.5",0.0114678899082569,"1f8113ce27","NA.1f8113ce27.X"
"BF.7.6",0.00458715596330275,"1f8113ce27","NA.1f8113ce27.X"
"BF.7.7",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BF.7.8",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BF.8",0.00458715596330275,"1f8113ce27","NA.1f8113ce27.X"
"BF.9",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"CP.1",0.00458715596330275,"1f8113ce27","NA.1f8113ce27.X"
"CP.5",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"CP.6",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"XAS",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"XBE",0.00229357798165138,"1f8113ce27","NA.1f8113ce27.X"
"BA.2.12.1",0.789473684210526,"b32e89dd49","NA.b32e89dd49.X"
"BG.2",0.2,"b32e89dd49","NA.b32e89dd49.X"
"BG.5",0.0105263157894737,"b32e89dd49","NA.b32e89dd49.X"
"BA.4",1,"9023a9168a","BA.4"
"BA.2.12.1",1,"2409a4babe","BA.2.12.1"
"BA.4",0.333333333333333,"08695bc44a","BA.X"
"BA.4.3",0.0277777777777778,"08695bc44a","BA.X"
"BA.4.4",0.0138888888888889,"08695bc44a","BA.X"
"BA.4.5",0.0277777777777778,"08695bc44a","BA.X"
"BA.4.6",0.541666666666667,"08695bc44a","BA.X"
"BA.4.6.1",0.0277777777777778,"08695bc44a","BA.X"
"BA.4.7",0.0138888888888889,"08695bc44a","BA.X"
"BA.5.1",0.0138888888888889,"08695bc44a","BA.X"
"BA.2.12.1",1,"9324db038b","BA.2.12.1"
"AY.39.1.1",1,"54f18dc881","AY.39.1.1"
"AY.39.1.1",1,"a468f3e905","AY.39.1.1"
"BA.2.12.1",1,"9eb8cb6fbc","BA.2.12.1"
"BA.2.9",1,"1d2e2da46b","BA.2.9"
"BA.1.1",1,"bbce370efd","BA.1.1"
"B.1.1.529",1,"290b77d94f","B.1.1.529"
"XE",1,"cf5160e19c","XE"
"B.1.36.16",1,"eecd3662e3","B.1.36.16"
"B.1.1.274",1,"d763ccb73f","B.1.1.274"
"BA.2.12.1",1,"1c8b9490e6","BA.2.12.1"
"BA.2.9",1,"4fb5e1357b","BA.2.9"
"BA.4",0.5,"0cda55c12b","BA.4.X"
"BA.4.3",0.5,"0cda55c12b","BA.4.X"
"B.1.1.7",1,"242b86d18b","B.1.1.7"
"AY.30",1,"53f64f4c33","AY.30"
"B.1.351",1,"23a1b474e3","B.1.351"
"AY.25",1,"9b35640a4f","AY.25"
"BA.1.15",0.5,"c12b537301","BA.1.X"
"BA.1.17",0.5,"c12b537301","BA.1.X"
"BA.1",1,"d30cfe22f2","BA.1"
"B.1.1.7",1,"701e5914c7","B.1.1.7"
"AY.85",1,"f4d72f2c1e","AY.85"
"AY.85",1,"352f48a75f","AY.85"
"BA.1.1",1,"1a271a8641","BA.1.1"
"BA.1.1",1,"3eb0bfa95a","BA.1.1"
"BA.1.1",1,"4d06cbd3fb","BA.1.1"
"BA.1.1",1,"fdf8fc7b2d","BA.1.1"
"BA.1.1",1,"f068dc7190","BA.1.1"
"BD.1",1,"04709617b3","BD.1"
"BA.2.18",1,"07e32a9099","BA.2.18"
"BA.2.10",1,"26b4f0cc3f","BA.2.10"
"BA.2.31.1",1,"d65ecb9675","BA.2.31.1"
"BA.2.12.1",1,"3081241ff7","BA.2.12.1"
"BA.1",1,"0e9a48de89","BA.1"
"BA.1.15",1,"ba671aecdb","BA.1.15"
"BA.1.1",1,"d2f897144b","BA.1.1"
"BA.2.3.1",1,"17ea68ccc5","BA.2.3.1"
"BA.2",1,"1189012025","BA.2"
"AY.38",1,"98075e3486","AY.38"
"BE.1",1,"e9a8b3226f","BE.1"
"BA.4",1,"b597803010","BA.4"
"BA.2.56",1,"11228d127b","BA.2.56"
"BA.4.1",0.0512820512820513,"13c99d3414","NA.13c99d3414.X"
"BA.5.1",0.0769230769230769,"13c99d3414","NA.13c99d3414.X"
"BA.5.1.22",0.0256410256410256,"13c99d3414","NA.13c99d3414.X"
"BA.5.1.25",0.128205128205128,"13c99d3414","NA.13c99d3414.X"
"BA.5.1.30",0.0256410256410256,"13c99d3414","NA.13c99d3414.X"
"BA.5.1.5",0.0256410256410256,"13c99d3414","NA.13c99d3414.X"
"BA.5.2",0.153846153846154,"13c99d3414","NA.13c99d3414.X"
"BA.5.2.1",0.128205128205128,"13c99d3414","NA.13c99d3414.X"
"BA.5.2.22",0.0256410256410256,"13c99d3414","NA.13c99d3414.X"
"BA.5.2.29",0.0256410256410256,"13c99d3414","NA.13c99d3414.X"
"BA.5.3",0.0256410256410256,"13c99d3414","NA.13c99d3414.X"
"BA.5.9",0.0512820512820513,"13c99d3414","NA.13c99d3414.X"
"BE.1.1",0.128205128205128,"13c99d3414","NA.13c99d3414.X"
"BE.1.1.2",0.0512820512820513,"13c99d3414","NA.13c99d3414.X"
"BF.5",0.0256410256410256,"13c99d3414","NA.13c99d3414.X"
"BF.7",0.0512820512820513,"13c99d3414","NA.13c99d3414.X"
"BA.5.1.21",1,"fc592b720f","BA.5.1.21"
"BA.5.1",1,"2862632185","BA.5.1"
"BA.5.6",0.25,"dce0092500","NA.dce0092500.X"
"BA.5.8",0.25,"dce0092500","NA.dce0092500.X"
"BF.7",0.25,"dce0092500","NA.dce0092500.X"
"BQ.1.1",0.25,"dce0092500","NA.dce0092500.X"
"BA.1",1,"91cee3c679","BA.1"
"BA.5.2",0.666666666666667,"5e5f7e8858","BA.5.2.X"
"BA.5.2.27",0.333333333333333,"5e5f7e8858","BA.5.2.X"
"BA.5.2",0.166666666666667,"8f2ad1aa99","NA.8f2ad1aa99.X"
"BA.5.2.1",0.166666666666667,"8f2ad1aa99","NA.8f2ad1aa99.X"
"BA.5.2.6",0.0833333333333333,"8f2ad1aa99","NA.8f2ad1aa99.X"
"BE.1.2.1",0.416666666666667,"8f2ad1aa99","NA.8f2ad1aa99.X"
"BF.5",0.166666666666667,"8f2ad1aa99","NA.8f2ad1aa99.X"
"BA.2.38.1",1,"c021ca07cd","BA.2.38.1"
"BA.2.3",0.1,"1281c13b32","BA.2.X"
"BA.2.37",0.1,"1281c13b32","BA.2.X"
"BA.2.74",0.7,"1281c13b32","BA.2.X"
"BA.2.9.1",0.1,"1281c13b32","BA.2.X"
"BA.4.1",1,"d8fe6cd381","BA.4.1"
"BA.2.75.2",0.545454545454545,"a7397bbd5d","NA.a7397bbd5d.X"
"BM.1.1",0.0909090909090909,"a7397bbd5d","NA.a7397bbd5d.X"
"BM.1.1.3",0.181818181818182,"a7397bbd5d","NA.a7397bbd5d.X"
"BM.4.1.1",0.0909090909090909,"a7397bbd5d","NA.a7397bbd5d.X"
"XBH",0.0909090909090909,"a7397bbd5d","NA.a7397bbd5d.X"
"BA.2.10",1,"4d38c3a1d5","BA.2.10"
"BA.2.12.1",1,"5dc123c24d","BA.2.12.1"
"BA.4.6",1,"90127069fe","BA.4.6"
"BF.9",1,"b2006d9509","BF.9"
"BE.1.1.1",1,"981ec423a4","BE.1.1.1"
"BA.2",0.8,"1a2171ea81","BA.2.X"
"BA.2.9",0.2,"1a2171ea81","BA.2.X"
"BA.1.18",1,"987c937178","BA.1.18"
"BA.2.3",1,"ea1f6b3f24","BA.2.3"
"BA.2",1,"1e9c4e0d5a","BA.2"
"AY.6",1,"b8e80bf2f0","AY.6"
"AY.43",1,"d360694190","AY.43"
"BA.5.2.24",0.4,"f806905fa1","NA.f806905fa1.X"
"CK.2",0.4,"f806905fa1","NA.f806905fa1.X"
"DJ.1",0.2,"f806905fa1","NA.f806905fa1.X"
"BA.5.2",0.333333333333333,"cc420cc7df","NA.cc420cc7df.X"
"BA.5.2.7",0.333333333333333,"cc420cc7df","NA.cc420cc7df.X"
"CG.1",0.333333333333333,"cc420cc7df","NA.cc420cc7df.X"
"CK.2",1,"d1860da271","CK.2"
"BA.2.12.1",1,"ec2e9dc01a","BA.2.12.1"
"BA.4.6",1,"4afa8e2287","BA.4.6"
"BA.4.6",1,"1a94d04df0","BA.4.6"
"BA.2.12.1",1,"864f2294de","BA.2.12.1"
"BN.1",0.137931034482759,"a3f4f2f115","NA.a3f4f2f115.X"
"BN.1.3",0.689655172413793,"a3f4f2f115","NA.a3f4f2f115.X"
"BN.1.3.1",0.0344827586206897,"a3f4f2f115","NA.a3f4f2f115.X"
"BN.1.5",0.0344827586206897,"a3f4f2f115","NA.a3f4f2f115.X"
"XBF",0.103448275862069,"a3f4f2f115","NA.a3f4f2f115.X"
"BA.2.75.2",1,"369928a0a4","BA.2.75.2"
"AY.85",1,"a0229628a2","AY.85"
"BA.2.12.1",1,"c4d207ac85","BA.2.12.1"
"BA.2.10",1,"4b378daa3e","BA.2.10"
"BA.4.1.1",1,"dd406f2cd1","BA.4.1.1"
"AY.32",1,"1b5108a4a2","AY.32"
"BA.5.2.20",1,"9ecb453c6b","BA.5.2.20"
"BA.1.1",0.666666666666667,"82d943e1ee","BA.1.X"
"BA.1.15",0.333333333333333,"82d943e1ee","BA.1.X"
"BA.1.1",1,"c4e9559a25","BA.1.1"
"BA.1.15",1,"571bf12348","BA.1.15"
"BA.1.15",1,"daa9054a8d","BA.1.15"
"BA.1.15",1,"f5fbffcb26","BA.1.15"
"BA.1.1",1,"48fffbbad8","BA.1.1"
"BA.1.1",1,"13828525a4","BA.1.1"
"B.1.617.2",1,"1f7aaa1b4c","B.1.617.2"
"BA.4.1",1,"22e2aa5669","BA.4.1"
"B.1.1.420",1,"952bf5aecd","B.1.1.420"
"A.27",1,"7309aa13cf","A.27"
"B.1.416",1,"56adad5376","B.1.416"
"BA.2.12.1",1,"f15877c813","BA.2.12.1"
"BA.5.5",0.5,"713218f96d","NA.713218f96d.X"
"XBB",0.5,"713218f96d","NA.713218f96d.X"
"BA.1.1.9",1,"ad6b6bdbd1","BA.1.1.9"
"BA.1.1",1,"eb5dfdd66a","BA.1.1"
"BA.5.2.1",0.5,"350ea1b58b","NA.350ea1b58b.X"
"BF.22",0.5,"350ea1b58b","NA.350ea1b58b.X"
"BA.2.3",1,"c3a60b7e47","BA.2.3"
"BA.2.3",1,"58efda12c7","BA.2.3"
"BF.28",1,"c5551f469a","BF.28"
"BA.5.2.1",1,"6b786bd8c5","BA.5.2.1"
"BF.28",1,"2dffca099b","BF.28"
"BA.4",1,"5aaf55e994","BA.4"
"BA.4",1,"fdb3f92765","BA.4"
"BA.4",0.5,"740983836d","BA.X"
"BA.5.2.1",0.5,"740983836d","BA.X"
"BA.5.2.1",1,"9e5fb9f5b5","BA.5.2.1"
"BA.5.2",1,"86fe2afc83","BA.5.2"
"BA.1.15",1,"f206bcf0d6","BA.1.15"
"BA.1.1.2",1,"fb2391bdb8","BA.1.1.2"
"AY.3",1,"ce0a9eabce","AY.3"
"AY.44",1,"1309ab9b03","AY.44"
"CK.1",0.166666666666667,"535a461e17","CK.X"
"CK.2.1",0.5,"535a461e17","CK.X"
"CK.2.1.1",0.333333333333333,"535a461e17","CK.X"
"B.1.1.7",1,"5299f0d6d6","B.1.1.7"
"B.1.617.2",1,"758bc6cf9e","B.1.617.2"
"BA.2.74",1,"78353f75f2","BA.2.74"
"BA.2.3",1,"542c8844f3","BA.2.3"
"BA.2.75.5",0.8,"5a198faef6","NA.5a198faef6.X"
"XBF",0.2,"5a198faef6","NA.5a198faef6.X"
"BA.5.1",0.333333333333333,"cffbf391c1","NA.cffbf391c1.X"
"BA.5.2.18",0.333333333333333,"cffbf391c1","NA.cffbf391c1.X"
"CR.1",0.333333333333333,"cffbf391c1","NA.cffbf391c1.X"
"BA.5.2",0.222222222222222,"0518e69a32","NA.0518e69a32.X"
"BA.5.2.19",0.111111111111111,"0518e69a32","NA.0518e69a32.X"
"BA.5.2.3",0.111111111111111,"0518e69a32","NA.0518e69a32.X"
"BA.5.5.1",0.222222222222222,"0518e69a32","NA.0518e69a32.X"
"BF.32",0.111111111111111,"0518e69a32","NA.0518e69a32.X"
"CC.1",0.111111111111111,"0518e69a32","NA.0518e69a32.X"
"CN.1",0.111111111111111,"0518e69a32","NA.0518e69a32.X"
"BE.7",1,"db74d48484","BE.7"
"BS.1",1,"8cc4373f00","BS.1"
"BS.1",0.5,"53571d6344","BS.1.X"
"BS.1.1",0.5,"53571d6344","BS.1.X"
"B.1.1.7",1,"b73374f7bf","B.1.1.7"
"BA.4.1",1,"27e22d6afa","BA.4.1"
"BA.4.1",1,"a818f84356","BA.4.1"
"BA.4.1",0.75,"69ff0cf66b","NA.69ff0cf66b.X"
"BF.7.13.2",0.25,"69ff0cf66b","NA.69ff0cf66b.X"
"BA.4.1",1,"595488a05f","BA.4.1"
"BE.3",1,"812ea7a656","BE.3"
"BA.2.3.20",0.4,"ed13c2679c","NA.ed13c2679c.X"
"CM.2",0.6,"ed13c2679c","NA.ed13c2679c.X"
"BA.2.12.1",1,"5871e5633d","BA.2.12.1"
"BA.5.2",1,"d57109cf37","BA.5.2"
"BE.1.1",1,"16e9527780","BE.1.1"
"BA.4.1.9",1,"531d2938ed","BA.4.1.9"
"BE.9",0.0138888888888889,"34b775c182","NA.34b775c182.X"
"BQ.1",0.0138888888888889,"34b775c182","NA.34b775c182.X"
"BQ.1.1",0.402777777777778,"34b775c182","NA.34b775c182.X"
"BQ.1.1.13",0.0138888888888889,"34b775c182","NA.34b775c182.X"
"BQ.1.1.17",0.0138888888888889,"34b775c182","NA.34b775c182.X"
"BQ.1.1.18",0.0138888888888889,"34b775c182","NA.34b775c182.X"
"BQ.1.1.2",0.0138888888888889,"34b775c182","NA.34b775c182.X"
"BQ.1.1.4",0.0277777777777778,"34b775c182","NA.34b775c182.X"
"BQ.1.1.5",0.0972222222222222,"34b775c182","NA.34b775c182.X"
"BQ.1.1.7",0.0138888888888889,"34b775c182","NA.34b775c182.X"
"BQ.1.11",0.0138888888888889,"34b775c182","NA.34b775c182.X"
"BQ.1.12",0.0277777777777778,"34b775c182","NA.34b775c182.X"
"BQ.1.14",0.0138888888888889,"34b775c182","NA.34b775c182.X"
"BQ.1.22",0.0555555555555556,"34b775c182","NA.34b775c182.X"
"BQ.1.24",0.0138888888888889,"34b775c182","NA.34b775c182.X"
"BQ.1.26",0.0138888888888889,"34b775c182","NA.34b775c182.X"
"BQ.1.28",0.0138888888888889,"34b775c182","NA.34b775c182.X"
"DN.1",0.0138888888888889,"34b775c182","NA.34b775c182.X"
"XBU",0.208333333333333,"34b775c182","NA.34b775c182.X"
"BQ.1.3",1,"416d67fd37","BQ.1.3"
"BE.3",1,"67e3482c50","BE.3"
"CK.2",1,"450bbf72e6","CK.2"
"CT.1",1,"004b9e2eba","CT.1"
"BA.4.6",1,"0163365ebc","BA.4.6"
"XBB.1",0.555555555555556,"10f57e087d","XBB.X"
"XBB.1.1",0.111111111111111,"10f57e087d","XBB.X"
"XBB.2",0.111111111111111,"10f57e087d","XBB.X"
"XBB.3.2",0.222222222222222,"10f57e087d","XBB.X"
"BQ.1.23",1,"d0330899df","BQ.1.23"
"XBB.1",1,"ed0ad6f980","XBB.1"
"BQ.1.1.13",1,"32f839fae8","BQ.1.1.13"
"P.1",1,"2200f72001","P.1"
"P.1",1,"3d86226c90","P.1"
"P.1.7",1,"34e62f7d3a","P.1.7"
"BL.1",1,"4af658b61a","BL.1"
"BA.5.1.22",1,"6a3984a5e5","BA.5.1.22"
"BA.5.2.4",1,"b11d871454","BA.5.2.4"
"BE.3",1,"f214e68d3f","BE.3"
"CL.1",1,"de63267940","CL.1"
"BM.1.1.3",1,"c21dc19544","BM.1.1.3"
"BF.7",1,"178c753c0a","BF.7"
"AY.85",1,"6d69551952","AY.85"
"AY.85",1,"cf33932dc7","AY.85"
"AY.85",1,"a3c96e83f5","AY.85"
"B.1.617.2",1,"d027a48328","B.1.617.2"
"BN.1.3",1,"da09905633","BN.1.3"
"BA.5.2",1,"f079123324","BA.5.2"
"BQ.1",1,"c439736472","BQ.1"
"BA.4.6.5",1,"47cadf2e4e","BA.4.6.5"
"BA.1.1.2",1,"6b3c7f5d78","BA.1.1.2"
"BF.26",1,"260f856055","BF.26"
"B.1.1",1,"3b23c47994","B.1.1"
"B.1.1",1,"afe5351911","B.1.1"
"B.1.1.10",1,"41b23ff7d0","B.1.1.10"
"AY.36",1,"0520b4e365","AY.36"
"AY.36",1,"fb6396e9cb","AY.36"
"AY.36",1,"826416eda3","AY.36"
"BA.1.15",1,"91b4b87a53","BA.1.15"
"BA.1",0.5,"5350bda2b3","BA.1.X"
"BA.1.15",0.5,"5350bda2b3","BA.1.X"
"BA.1.21",1,"6366362e91","BA.1.21"
"BA.5.1.27",1,"0ac827c924","BA.5.1.27"
"BN.1.3",1,"c864886949","BN.1.3"
"EG.4",0.00280112044817927,"2e9235a98f","NA.2e9235a98f.X"
"EG.9",0.00280112044817927,"2e9235a98f","NA.2e9235a98f.X"
"FL.18",0.00280112044817927,"2e9235a98f","NA.2e9235a98f.X"
"FL.27",0.00280112044817927,"2e9235a98f","NA.2e9235a98f.X"
"HT.1",0.00280112044817927,"2e9235a98f","NA.2e9235a98f.X"
"XBB",0.00280112044817927,"2e9235a98f","NA.2e9235a98f.X"
"XBB.1.18.1",0.00280112044817927,"2e9235a98f","NA.2e9235a98f.X"
"XBB.1.42",0.00280112044817927,"2e9235a98f","NA.2e9235a98f.X"
"XBB.1.5",0.812324929971989,"2e9235a98f","NA.2e9235a98f.X"
"XBB.1.5.43",0.00280112044817927,"2e9235a98f","NA.2e9235a98f.X"
"XBB.1.5.47",0.00280112044817927,"2e9235a98f","NA.2e9235a98f.X"
"XBB.1.5.66",0.00560224089635854,"2e9235a98f","NA.2e9235a98f.X"
"XBB.1.5.95",0.00560224089635854,"2e9235a98f","NA.2e9235a98f.X"
"XBB.1.9",0.00280112044817927,"2e9235a98f","NA.2e9235a98f.X"
"XBB.1.9.1",0.0364145658263305,"2e9235a98f","NA.2e9235a98f.X"
"XBB.1.9.2",0.109243697478992,"2e9235a98f","NA.2e9235a98f.X"
"BA.4.6",1,"00acb27337","BA.4.6"
"BQ.1.1.1",1,"f877ee4bdc","BQ.1.1.1"
"BQ.1.1.5",1,"0bb2b71bb6","BQ.1.1.5"
"CQ.2",1,"f0091200a3","CQ.2"
"BQ.1.28",1,"55c779dde7","BQ.1.28"
"BA.4.6",1,"4f0a69af61","BA.4.6"
"BF.10",1,"0f015d9f7f","BF.10"
"CH.1.1",1,"1054f2c765","CH.1.1"
"BA.5.2.34",1,"3a896cc19d","BA.5.2.34"
"BA.4.6",1,"8300bf5c04","BA.4.6"
"BA.4.6.3",1,"cd222c8155","BA.4.6.3"
"BA.2.3.20",1,"d3d3dabcac","BA.2.3.20"
"BQ.1.1.3",0.5,"40aef6a612","BQ.1.X"
"BQ.1.22",0.5,"40aef6a612","BQ.1.X"
"BF.7",1,"a6d17002ef","BF.7"
"BN.1.1",0.5,"15068a477b","BN.1.1.X"
"BN.1.1.1",0.5,"15068a477b","BN.1.1.X"
"BQ.1.1",1,"a4a1d2aa43","BQ.1.1"
"BA.5.2.34",1,"039b7e678b","BA.5.2.34"
"BA.5.2",1,"aee1b8f3b1","BA.5.2"
"AY.113",1,"ded896d740","AY.113"
"BQ.1.1",1,"ff3046589e","BQ.1.1"
"BA.5.2.34",1,"20aaf9f257","BA.5.2.34"
"BQ.1.28",1,"c5e86a9f1e","BQ.1.28"
"BA.4.6",1,"17bfe5b50c","BA.4.6"
"BA.5.2.6",1,"301378d3d4","BA.5.2.6"
"XBB.1",1,"d2ca718ad7","XBB.1"
"BF.7",1,"6223667502","BF.7"
"BQ.1.1",1,"8e6af9c4ae","BQ.1.1"
"BA.5.2.34",1,"b23cf2922e","BA.5.2.34"
"BA.5.2.1",1,"2e15b92faa","BA.5.2.1"
"BF.5.2",1,"27b93342cb","BF.5.2"
"BA.5.2.34",1,"bc76ee90b7","BA.5.2.34"
"BF.26",1,"5d536d0c12","BF.26"
"BA.5.2.23",1,"2b50e26ec4","BA.5.2.23"
"BQ.1.1",1,"331ebac652","BQ.1.1"
"BA.4.6",1,"aefea70e40","BA.4.6"
"BQ.1.1.1",1,"b70fb3a4ce","BQ.1.1.1"
"AY.122",1,"df8c87b476","AY.122"
"BQ.1.1",1,"bd1eeee3b4","BQ.1.1"
"BQ.1.1",1,"b81124a4a9","BQ.1.1"
"BA.1",1,"652c213728","BA.1"
"BA.1.17",1,"8b9de61cf2","BA.1.17"
"BA.1.17.2",1,"73ad00cd55","BA.1.17.2"
"BA.1.1",1,"89fbd33810","BA.1.1"
"BA.1",1,"b832848f2b","BA.1"
"BA.1.1",1,"8cb01be32a","BA.1.1"
"BA.1.17.2",1,"8c84427ad7","BA.1.17.2"
"BA.1.1",1,"e58ac7bf03","BA.1.1"
"BA.1.15.1",1,"c378968bdd","BA.1.15.1"
"BA.1.1.11",1,"b5ce572ea2","BA.1.1.11"
"BA.1.1",1,"758e3b8549","BA.1.1"
"BA.1.17.2",1,"1d9a88e5c8","BA.1.17.2"
"BA.1.1",0.25,"0824588509","BA.1.1.X"
"BA.1.1.1",0.5,"0824588509","BA.1.1.X"
"BA.1.1.11",0.25,"0824588509","BA.1.1.X"
"BA.1.17.2",1,"f321d34870","BA.1.17.2"
"BA.1.17",1,"a473f3e731","BA.1.17"
"BA.1",1,"02e74dc81b","BA.1"
"BA.1.1",1,"8f2416affb","BA.1.1"
"BA.1",0.5,"d51f1c15b6","BA.1.X"
"BA.1.18",0.5,"d51f1c15b6","BA.1.X"
"BA.1.1.14",0.333333333333333,"b71220c330","BA.1.X"
"BA.1.1.15",0.333333333333333,"b71220c330","BA.1.X"
"BA.1.18",0.333333333333333,"b71220c330","BA.1.X"
"BA.1.17",1,"45c87bf590","BA.1.17"
"BA.1.1",1,"3c12360751","BA.1.1"
"BA.1.15.1",1,"693e77e57b","BA.1.15.1"
"BA.1.17.2",1,"0b491057ad","BA.1.17.2"
"BA.1.1.14",1,"d31708641d","BA.1.1.14"
"BA.1.1",0.333333333333333,"1a743e6c31","BA.1.X"
"BA.1.15",0.333333333333333,"1a743e6c31","BA.1.X"
"BA.1.15.1",0.333333333333333,"1a743e6c31","BA.1.X"
"BA.1.1",1,"328136877d","BA.1.1"
"BA.1",1,"0fc2449c0d","BA.1"
"BA.1.1",1,"4e3a577c7c","BA.1.1"
"BA.2",1,"2ac9fb71c4","BA.2"
"BA.1.1",0.5,"fd5e8de0de","BA.1.X"
"BA.1.18",0.5,"fd5e8de0de","BA.1.X"
"BA.1.17.2",1,"abbde854ef","BA.1.17.2"
"BA.1.17.2",1,"845b7a572f","BA.1.17.2"
"BA.1.15",1,"8dae7137ec","BA.1.15"
"BA.1.1.1",1,"93de68d3e2","BA.1.1.1"
"BA.1.17",1,"949553ea49","BA.1.17"
"BA.1.18",1,"c7871d947f","BA.1.18"
"BA.3",0.5,"4628977ef2","BA.3.X"
"BA.3.1",0.5,"4628977ef2","BA.3.X"
"BA.1.1",1,"1b4cdd85ba","BA.1.1"
"BA.1.1",1,"41f40e4e09","BA.1.1"
"BA.1.17",1,"2d423110e5","BA.1.17"
"XAP",1,"33e2bba514","XAP"
"BA.1.17.2",1,"7a6c4a3378","BA.1.17.2"
"BA.1.15",1,"f974b010ae","BA.1.15"
"BA.2.9",1,"bb291d7071","BA.2.9"
"BA.1",1,"5552ca0aac","BA.1"
"BA.1.1",1,"cffbd33839","BA.1.1"
"XAR",1,"5c434df6ec","XAR"
"BA.1.1.1",1,"54c10c0236","BA.1.1.1"
"BA.1.1",0.333333333333333,"bfa740c3bc","BA.1.X"
"BA.1.1.1",0.333333333333333,"bfa740c3bc","BA.1.X"
"BA.1.18",0.333333333333333,"bfa740c3bc","BA.1.X"
"BA.1.1",1,"14b2057959","BA.1.1"
